APÓLICE;NUMERO_PI;Municipio;UF;LATITUDE;LONGITUDE;CULTURA;STATUS;NOME;ÁREA GARANTIDA (ha)
6419415170;4570831367;ITAJAÍ;SC;-26,9101;-48,6705;SOJA;ATIVA;JUJU DO MILHO;453,17
2424918063;1889065328;MARAÚ;BA;-14,1035;-39,0137;MAÇÃ;ATIVA;MARIAZINHA DA SOJA;58,18
4440382224;4206753001;AMÉRICA DOURADA;BA;-11,4429;-41,439;SOJA;ATIVA;LURDINHA SOJINHA;462,46
9638773421;7889612176;GOIANORTE;TO;-8,77413;-48,9313;MILHO;ATIVA;JOÃOZINHO DO ARROZ;390,15
8183932295;3220759393;PARAÍSO DO TOCANTINS;TO;-10,175;-48,8823;TRIGO;ATIVA;JUJU DO TOMATE;310,81
1712550423;4189863642;BERILO;MG;-16,9567;-42,4606;MAÇÃ;ATIVA;LURDINHA DO TOMATE;328,5
8833142228;9750130606;NITERÓI;RJ;-22,8832;-43,1034;SOJA;ATIVA;ROSINHA DA SOJA;345,92
4205578659;5397550565;CARPINA;PE;-7,84566;-35,2514;BATATA;ATIVA;BETO DA BATATA;306,89
7054242965;9941309841;ROSÁRIO DO SUL;RS;-30,2515;-54,9221;MAÇÃ;ATIVA;JOÃOZINHO DO TOMATE;181,01
1312495267;7692971870;NOVO BRASIL;GO;-16,0313;-50,7113;MAÇÃ;ATIVA;CHIQUINHA DO TOMATE;40,77
4543094651;4356837655;JANDAIA DO SUL;PR;-23,6011;-51,6448;SOJA;ATIVA;JUJU DO MILHO;143,15
1967768573;5278326048;FLOR DO SERTÃO;SC;-26,7811;-53,3505;TRIGO;ATIVA;LURDINHA SOJINHA;341,76
7917156052;3675812597;BOCAIÚVA;MG;-17,1135;-43,8104;BATATA;ATIVA;SEU PEDRO DO TOMATE;160,09
1635769998;8522945218;LUISBURGO;MG;-20,4468;-42,0976;MILHO;ATIVA;TONHÃO DO ARROZ;24,24
8178408454;8857341398;CONSTANTINA;RS;-27,732;-52,9938;MAÇÃ;ATIVA;ROSINHA DO ARROZ;131,06
4081351815;4466570379;GUAJERU;BA;-14,5467;-41,9381;SOJA;ATIVA;MARIAZINHA DO TOMATE;237,97
9288796860;8188914543;ALTO ARAGUAIA;MT;-17,3153;-53,2181;BATATA;ATIVA;LURDINHA DO TOMATE;459,3
5969676048;7290410608;MUNIZ FREIRE;ES;-20,4652;-41,4156;SOJA;ATIVA;JUJU DO ALGODÃO;477,75
9088236923;3471448874;MARABÁ;PA;-5,38075;-49,1327;SOJA;ATIVA;LURDINHA DA BATATA;294,84
8407998718;2287335205;EXU;PE;-7,50364;-39,7238;MAÇÃ;ATIVA;JOÃOZINHO DO TRIGO;77,06
9239201809;6822589735;FRANCINÓPOLIS;PI;-6,39334;-42,2591;SOJA;ATIVA;JUJU DO TOMATE;404,59
2518459787;2437406761;BARÃO DE ANTONINA;SP;-23,6284;-49,5634;BATATA;ATIVA;JOÃOZINHO DO CAFÉ;74,87
9168399960;2673335153;MARQUES DE SOUZA;RS;-29,3311;-52,0973;MILHO;ATIVA;MANÉ DO TOMATE;489,07
8466713426;6946146250;GRAMADO DOS LOUREIROS;RS;-27,4429;-52,9149;SOJA;ATIVA;CHIQUINHA DA CEBOLA;263,96
1411863146;9630723714;ITAPITANGA;BA;-14,4139;-39,5657;SOJA;ATIVA;MANÉ DO TOMATE;233,08
8938056595;7119162547;MARACÁS;BA;-13,4355;-40,4323;TRIGO;ATIVA;JOÃOZINHO DA BATATA;300,87
6480570399;8870972691;SÃO JOAQUIM DO MONTE;PE;-8,43196;-35,8035;BATATA;ATIVA;MARIAZINHA DO ALGODÃO;394,19
2088343507;1659851287;FLORES DO PIAUÍ;PI;-7,78793;-42,918;SOJA;ATIVA;MANÉ DA CEBOLA;281,97
2788108467;3525424659;VITÓRIA BRASIL;SP;-20,1956;-50,4875;TRIGO;ATIVA;SEU PEDRO DA SOJA;314,61
9687012652;6923987410;QUATIGUÁ;PR;-23,5671;-49,916;MAÇÃ;ATIVA;JUJU DO MILHO;115,63
7941502450;2141679929;NOVA ROMA;GO;-13,7388;-46,8734;MAÇÃ;ATIVA;CHIQUINHA DO TRIGO;307,92
9294941476;4998342075;ANTÔNIO GONÇALVES;BA;-10,5767;-40,2785;BATATA;ATIVA;MANÉ DO ARROZ;473,11
5755799615;2910052999;BICAS;MG;-21,7232;-43,056;SOJA;ATIVA;JOÃOZINHO DA SOJA;280,08
9970364141;3447735052;CANDELÁRIA;RS;-29,6684;-52,7895;TRIGO;ATIVA;ROSINHA DA CEBOLA;192,26
9383048793;3174828102;PASTOS BONS;MA;-6,60296;-44,0745;TRIGO;ATIVA;SEU PEDRO DO ALGODÃO;176,95
5246231932;3610802003;SENADOR RUI PALMEIRA;AL;-9,46986;-37,4576;SOJA;ATIVA;JUJU DO TOMATE;483,27
1996144109;7397091499;GURUPÁ;PA;-1,41412;-51,6338;MAÇÃ;ATIVA;ROSINHA DO MILHO;125,44
8821796633;2449662172;VALENTE;BA;-11,4062;-39,457;BATATA;ATIVA;TONHÃO DA BATATA;201
9868354979;9816766600;PEDRO LEOPOLDO;MG;-19,6308;-44,0383;SOJA;ATIVA;CHIQUINHA DA SOJA;227,07
9072884427;4712341042;SANTO ANTÔNIO DO AMPARO;MG;-20,943;-44,9176;BATATA;ATIVA;ROSINHA DO MILHO;134,15
9601098572;1251924890;MOGEIRO;PB;-7,28517;-35,4832;MILHO;ATIVA;JOÃOZINHO DA SOJA;347,98
4957684798;5563758452;TRÊS BARRAS;SC;-26,1056;-50,3197;BATATA;ATIVA;DONA LÚCIA DA BATATA;362,32
2615349286;4790222334;QUIXABA;PE;-7,70734;-37,8446;BATATA;ATIVA;DONA LÚCIA SOJINHA;14,69
1101455349;3167616660;HERCULÂNDIA;SP;-22,0038;-50,3907;MAÇÃ;ATIVA;ZÉ DO TOMATE;149,81
3230807242;3997498892;MORADA NOVA;CE;-5,09736;-38,3702;MILHO;ATIVA;BETO DA SOJA;274,27
5603885002;9634166937;ERERÊ;CE;-6,02751;-38,3461;TRIGO;ATIVA;JUJU DO ALGODÃO;378,57
5289534169;1860886509;IPUPIARA;BA;-11,8219;-42,6179;TRIGO;ATIVA;TONHÃO DO ARROZ;407,56
8027172679;3455488610;CARVALHOS;MG;-22;-44,4632;MAÇÃ;ATIVA;JOÃOZINHO DA SOJA;316,08
1367348662;6702807629;SANTANA DA VARGEM;MG;-21,2449;-45,5005;MILHO;ATIVA;MARIAZINHA DO TRIGO;377,02
2726759425;4116759695;MORRO REDONDO;RS;-31,5887;-52,6261;MILHO;ATIVA;MANÉ DA CEBOLA;376,75
5781649983;7804192107;ESPERANÇA NOVA;PR;-23,7238;-53,811;TRIGO;ATIVA;LURDINHA DA BATATA;285,56
1694862430;1522166155;POUSO NOVO;RS;-29,1738;-52,2136;BATATA;ATIVA;CHIQUINHA SOJINHA;167,49
5699622474;9376995426;SÃO JOÃO DO POLÊSINE;RS;-29,6194;-53,4439;MAÇÃ;ATIVA;LURDINHA DO ARROZ;397,97
8801481278;5209414016;SÃO JOÃO;PE;-8,87576;-36,3653;SOJA;ATIVA;TONHÃO DA CEBOLA;312,09
8875592242;8233603786;ELESBÃO VELOSO;PI;-6,19947;-42,1355;SOJA;ATIVA;LURDINHA DO CAFÉ;241,27
5226948184;8142251512;VITÓRIA DO MEARIM;MA;-3,45125;-44,8643;BATATA;ATIVA;DONA LÚCIA DO TOMATE;315,23
9457732826;3724809024;CRATEÚS;CE;-5,16768;-40,6536;SOJA;ATIVA;TONHÃO DO CAFÉ;148,63
3604093161;8094285747;RIO CLARO;SP;-22,3984;-47,5546;MAÇÃ;ATIVA;MARIAZINHA DO TOMATE;40,13
4046485307;3851043494;PONTE NOVA;MG;-20,4111;-42,8978;TRIGO;ATIVA;SEU PEDRO DA BATATA;366,64
8473804851;5910461133;ANTA GORDA;RS;-28,9698;-52,0102;TRIGO;ATIVA;SEU PEDRO DO CAFÉ;141,69
1886978677;3600899355;MORRO AGUDO DE GOIÁS;GO;-15,3184;-50,0553;MILHO;ATIVA;BETO DA BATATA;254,47
6650178444;5376692594;JATOBÁ DO PIAUÍ;PI;-4,77025;-41,817;BATATA;ATIVA;JOÃOZINHO DO CAFÉ;482,04
3845246522;2364749620;ALCINÓPOLIS;MS;-18,3255;-53,7042;MILHO;ATIVA;DONA LÚCIA SOJINHA;363,77
5709342369;5174871408;INDIAROBA;SE;-11,5157;-37,515;TRIGO;ATIVA;BETO DA SOJA;408,15
4277261918;6704538086;MARILÂNDIA DO SUL;PR;-23,7425;-51,3137;TRIGO;ATIVA;SEU PEDRO DO TRIGO;393,11
6216392930;9421717675;SENADOR LA ROCQUE;MA;-5,4461;-47,2959;TRIGO;ATIVA;ZÉ SOJINHA;359,88
8573770875;1600215868;SANTA MARIA DA SERRA;SP;-22,5661;-48,1593;MILHO;ATIVA;ZÉ DO TOMATE;110,83
5750645368;6083304460;PIEDADE DE PONTE NOVA;MG;-20,2438;-42,7379;MAÇÃ;ATIVA;SEU PEDRO DA SOJA;335,31
9820365752;9062688650;MALACACHETA;MG;-17,8456;-42,0769;MAÇÃ;ATIVA;MARIAZINHA DO ARROZ;102,35
5151503692;8583698535;NANTES;SP;-22,6156;-51,24;BATATA;ATIVA;DONA LÚCIA DO TOMATE;58,98
5363262316;3984734877;PIMENTEIRAS;PI;-6,23839;-41,4113;MAÇÃ;ATIVA;TONHÃO SOJINHA;223,46
3930079478;3932266550;CAMPO ALEGRE;AL;-9,78451;-36,3525;BATATA;ATIVA;MARIAZINHA DA SOJA;447,08
8519639375;2687733721;QUEBRANGULO;AL;-9,32001;-36,4692;MILHO;ATIVA;LURDINHA DA BATATA;171,1
4594734538;9559902619;ALTO PARANÁ;PR;-23,1312;-52,3189;MAÇÃ;ATIVA;BETO SOJINHA;6,8
6087486762;4591657931;SANTA VITÓRIA DO PALMAR;RS;-33,525;-53,3717;MAÇÃ;ATIVA;JUJU SOJINHA;430,04
2221409041;1379280881;COLARES;PA;-0,936423;-48,2803;SOJA;ATIVA;MARIAZINHA DO ALGODÃO;35,82
5551157333;4326489381;SÃO TOMÁS DE AQUINO;MG;-20,7791;-47,0962;SOJA;ATIVA;JUJU DO TRIGO;61,31
4962324378;7703761271;POTIRENDABA;SP;-21,0428;-49,3815;SOJA;ATIVA;MARIAZINHA DA SOJA;251,62
5491495944;8627484058;DAMIÃO;PB;-6,63161;-35,9101;BATATA;ATIVA;BETO DA BATATA;423,18
7006198184;9608911472;VILA NOVA DOS MARTÍRIOS;MA;-5,18889;-48,1336;MILHO;ATIVA;MARIAZINHA DO MILHO;374,35
9623651322;6660541822;TOLEDO;PR;-24,7246;-53,7412;TRIGO;ATIVA;BETO SOJINHA;260,66
5846648047;9632259962;CENTRAL;BA;-11,1376;-42,1116;BATATA;ATIVA;CHIQUINHA DO MILHO;171,03
9219990714;7201834956;SANTANA;AP;-0,045434;-51,1729;BATATA;ATIVA;TONHÃO SOJINHA;361,48
2022816035;2420377983;SÃO JOAQUIM DE BICAS;MG;-20,048;-44,2749;MAÇÃ;ATIVA;JUJU DO ARROZ;486,92
2543388989;4989450267;MOCOCA;SP;-21,4647;-47,0024;SOJA;ATIVA;CHIQUINHA DA CEBOLA;444,2
2319950387;3737353047;LAMBARI D'OESTE;MT;-15,3188;-58,0046;BATATA;ATIVA;ZÉ DO TRIGO;342,74
6070453943;9157091966;SANTO ANTÔNIO DO ITAMBÉ;MG;-18,4609;-43,3006;SOJA;ATIVA;MARIAZINHA DA SOJA;472,87
3470006969;8821659369;CAMPINORTE;GO;-14,3137;-49,1511;SOJA;ATIVA;MARIAZINHA DA BATATA;375,72
7019089163;2083908354;SANTO ANTÔNIO DO RETIRO;MG;-15,3393;-42,6171;MAÇÃ;ATIVA;LURDINHA DA SOJA;369,18
4261693820;7158344124;OLINDA NOVA DO MARANHÃO;MA;-2,99295;-44,9897;SOJA;ATIVA;LURDINHA DO ALGODÃO;389
7207800772;1295282489;CANUDOS DO VALE;RS;-29,3271;-52,2374;TRIGO;ATIVA;CHIQUINHA DA CEBOLA;440,07
3816820581;8057006857;ESPERA FELIZ;MG;-20,6508;-41,9119;SOJA;ATIVA;ZÉ DO MILHO;448,3
3520432243;8343500982;OLHO D'ÁGUA DAS CUNHÃS;MA;-4,13417;-45,1163;MAÇÃ;ATIVA;TONHÃO DO TRIGO;142,59
9105225903;6237564129;BATALHA;AL;-9,6742;-37,133;MAÇÃ;ATIVA;JUJU SOJINHA;266,28
3700583058;2201831887;JACUNDÁ;PA;-4,44617;-49,1153;TRIGO;ATIVA;LURDINHA DO ALGODÃO;421,68
6469631844;6885136010;NOVA OLINDA;CE;-7,08415;-39,6713;MAÇÃ;ATIVA;ZÉ DO MILHO;335,32
8502394461;9116666953;ANCHIETA;ES;-20,7955;-40,6425;BATATA;ATIVA;MANÉ DA BATATA;13,16
1875093332;5060587341;SÃO SEBASTIÃO DE LAGOA DE ROÇA;PB;-7,11034;-35,8678;SOJA;ATIVA;TONHÃO DO MILHO;306,27
7981834204;3846407264;CAMPO ALEGRE DO FIDALGO;PI;-8,38236;-41,8344;MAÇÃ;ATIVA;TONHÃO DA SOJA;324,98
2083392246;2359978378;SANTO ANTÔNIO DO AMPARO;MG;-20,943;-44,9176;SOJA;ATIVA;SEU PEDRO SOJINHA;217,65
2207361744;3197979983;MINADOR DO NEGRÃO;AL;-9,31236;-36,8696;SOJA;ATIVA;ROSINHA DA SOJA;298,75
2690896936;6410962596;BUTIÁ;RS;-30,1179;-51,9601;TRIGO;ATIVA;MARIAZINHA DA SOJA;461,58
5084423731;8243989857;SÃO JOSÉ DAS PALMEIRAS;PR;-24,8369;-54,0572;MILHO;ATIVA;DONA LÚCIA DO ALGODÃO;329,46
4148216456;5411348266;SÃO FRANCISCO DE ASSIS;RS;-29,5547;-55,1253;BATATA;ATIVA;CHIQUINHA DA CEBOLA;265,36
6853993769;7746322587;TUCURUÍ;PA;-3,7657;-49,6773;SOJA;ATIVA;JUJU SOJINHA;357,39
4186461265;2480745171;MONDAÍ;SC;-27,1008;-53,4032;BATATA;ATIVA;BETO DO CAFÉ;157,16
5215551316;3424430104;AÇAILÂNDIA;MA;-4,94714;-47,5004;TRIGO;ATIVA;SEU PEDRO SOJINHA;406,18
6338359218;7004562257;CHALÉ;MG;-20,0453;-41,6897;TRIGO;ATIVA;CHIQUINHA DO ALGODÃO;10,52
6874844472;4724061930;INHACORÁ;RS;-27,8752;-54,015;BATATA;ATIVA;SEU PEDRO DO ARROZ;456,12
6217979266;3278999974;JAPI;RN;-6,46544;-35,9346;BATATA;ATIVA;JOÃOZINHO DO ALGODÃO;485,52
1269853740;8093437322;CAPINZAL DO NORTE;MA;-4,7236;-44,328;SOJA;ATIVA;SEU PEDRO DA BATATA;479,71
8224979564;7342612221;OLÍMPIO NORONHA;MG;-22,0685;-45,2657;SOJA;ATIVA;DONA LÚCIA DO MILHO;52
2426110269;2058958742;JEQUERI;MG;-20,4542;-42,6651;SOJA;ATIVA;JUJU SOJINHA;113,24
2748659734;5002858799;CAPELA DO ALTO ALEGRE;BA;-11,6658;-39,8349;MAÇÃ;ATIVA;MARIAZINHA DA BATATA;384,89
2831836905;4629064335;ITAJAÍ;SC;-26,9101;-48,6705;TRIGO;ATIVA;ZÉ SOJINHA;196,84
6481657967;9893258751;NOVO SANTO ANTÔNIO;MT;-12,2875;-50,9686;TRIGO;ATIVA;BETO DO MILHO;219,27
8015177604;2127052454;ARACITABA;MG;-21,3446;-43,3736;MILHO;ATIVA;BETO DO MILHO;217,28
6648482911;8891676051;RORAINÓPOLIS;RR;0,939956;-60,4389;MAÇÃ;ATIVA;CHIQUINHA DO TOMATE;235,46
9201567906;4219599966;BENTO GONÇALVES;RS;-29,1662;-51,5165;TRIGO;ATIVA;CHIQUINHA DO MILHO;471,74
8098614234;1701746232;MORADA NOVA;CE;-5,09736;-38,3702;MAÇÃ;ATIVA;SEU PEDRO DO MILHO;478,68
8974409739;4988966351;BOM RETIRO;SC;-27,799;-49,487;SOJA;ATIVA;DONA LÚCIA DO CAFÉ;44,03
3499389428;8808143665;SOROCABA;SP;-23,4969;-47,4451;SOJA;ATIVA;SEU PEDRO DO ALGODÃO;247,36
1232181710;3810039138;CARNAÚBA DOS DANTAS;RN;-6,55015;-36,5868;MILHO;ATIVA;TONHÃO DA BATATA;163,66
9672968099;7922612981;AMARAL FERRADOR;RS;-30,8756;-52,2509;MAÇÃ;ATIVA;ZÉ DA CEBOLA;206,61
6839531133;1157749975;ITACOATIARA;AM;-3,13861;-58,4449;SOJA;ATIVA;SEU PEDRO DO ALGODÃO;280,24
5103507141;9350546912;CAMPO MOURÃO;PR;-24,0463;-52,378;MAÇÃ;ATIVA;ZÉ DO CAFÉ;107,7
6206754230;7241580145;MARMELÓPOLIS;MG;-22,447;-45,1645;TRIGO;ATIVA;DONA LÚCIA DO CAFÉ;270,94
1442569001;7613819869;CATARINA;CE;-6,12291;-39,8736;MILHO;ATIVA;CHIQUINHA DO TOMATE;288,71
6714739119;1376073052;NOVA GUARITA;MT;-10,312;-55,4061;MAÇÃ;ATIVA;ROSINHA DA CEBOLA;430,94
7878903640;7873248068;NOVO ALEGRE;TO;-12,9217;-46,5713;MAÇÃ;ATIVA;BETO DO MILHO;345,79
3191137337;2959388864;ALPERCATA;MG;-18,974;-41,97;SOJA;ATIVA;ROSINHA DA SOJA;37,14
8414114664;1383009196;HORIZONTE;CE;-4,1209;-38,4707;MAÇÃ;ATIVA;CHIQUINHA DA BATATA;30,4
5771727346;7200485942;FONTE BOA;AM;-2,52342;-66,0942;TRIGO;ATIVA;ROSINHA DO MILHO;330,19
3244732102;1285613777;BEBERIBE;CE;-4,17741;-38,1271;BATATA;ATIVA;CHIQUINHA DO MILHO;459,66
2178758735;2314190258;VARJÃO DE MINAS;MG;-18,3741;-46,0313;SOJA;ATIVA;BETO DA CEBOLA;264,32
5081417629;6540513760;GAVIÃO;BA;-11,4688;-39,7757;MAÇÃ;ATIVA;BETO DA SOJA;461,93
8868927993;7965102779;LAMARÃO;BA;-11,773;-38,887;MILHO;ATIVA;SEU PEDRO DO MILHO;378,77
3969569509;2911436926;PIRPIRITUBA;PB;-6,77922;-35,4906;MILHO;ATIVA;ZÉ DA SOJA;320,21
1733925678;6710380768;SÃO JOÃO DO PAU D'ALHO;SP;-21,2662;-51,6672;BATATA;ATIVA;MARIAZINHA SOJINHA;445,92
9763878930;1713995596;PRESIDENTE CASTELLO BRANCO;SC;-27,2218;-51,8089;MILHO;ATIVA;CHIQUINHA DA SOJA;92,15
8237776849;1910318123;MANOEL VIANA;RS;-29,5859;-55,4841;MILHO;ATIVA;MANÉ DO ARROZ;48,2
2430680410;7510250990;ERVAL GRANDE;RS;-27,3926;-52,574;MAÇÃ;ATIVA;BETO DO TRIGO;100,15
7156047477;3472229572;MATINHOS;PR;-25,8237;-48,549;BATATA;ATIVA;SEU PEDRO DO MILHO;88,19
1852322494;4387181800;ALTO JEQUITIBÁ;MG;-20,4208;-41,967;TRIGO;ATIVA;TONHÃO DO CAFÉ;419,68
7492313261;1580095023;JARDIM;CE;-7,57599;-39,2826;MAÇÃ;ATIVA;ZÉ DA CEBOLA;466,17
9540412721;2337205556;CORONEL PILAR;RS;-29,2695;-51,6847;MILHO;ATIVA;DONA LÚCIA DO ALGODÃO;457,1
8757864495;8214159645;QUARAÍ;RS;-30,384;-56,4483;SOJA;ATIVA;LURDINHA DA CEBOLA;84,84
2142436886;7135364601;BROTAS;SP;-22,2795;-48,1251;BATATA;ATIVA;MANÉ DO TOMATE;165,47
3341681602;2506217120;MORENO;PE;-8,10871;-35,0835;MILHO;ATIVA;JUJU DO ARROZ;2,42
1109099467;6152019775;SANDOVALINA;SP;-22,4551;-51,7648;BATATA;ATIVA;TONHÃO DA BATATA;361,66
4750439208;3752375385;LUÍS ANTÔNIO;SP;-21,55;-47,7801;TRIGO;ATIVA;JOÃOZINHO DO ARROZ;393,7
8495526418;2230794201;BARRACÃO;RS;-27,6739;-51,4585;TRIGO;ATIVA;MANÉ SOJINHA;124,51
9890852019;9352998061;FRAIBURGO;SC;-27,0233;-50,92;BATATA;ATIVA;ROSINHA DO MILHO;221,45
6277444340;5292184877;SERRANO DO MARANHÃO;MA;-1,85229;-45,1207;BATATA;ATIVA;JOÃOZINHO DO TRIGO;260,02
6809721642;2972398047;IVATÉ;PR;-23,4072;-53,3687;BATATA;ATIVA;ROSINHA DA BATATA;135,61
4544683364;4384947211;BARRA DO MENDES;BA;-11,81;-42,059;BATATA;ATIVA;BETO DO ARROZ;101,93
4803441981;7487128189;MARIA HELENA;PR;-23,6158;-53,2053;BATATA;ATIVA;BETO DO TOMATE;86,63
4878109964;1696367736;RESERVA DO CABAÇAL;MT;-15,0743;-58,4585;SOJA;ATIVA;ROSINHA DA CEBOLA;116,73
5904554256;3156341331;SÃO JOSÉ DO MANTIMENTO;MG;-20,0058;-41,7486;SOJA;ATIVA;ZÉ DO ARROZ;47,22
4788096543;1395792554;REDENÇÃO DA SERRA;SP;-23,2638;-45,5422;SOJA;ATIVA;DONA LÚCIA DO ARROZ;150,72
2292516627;8303098077;ITAPERUÇU;PR;-25,2193;-49,3454;MILHO;ATIVA;BETO DA BATATA;371,95
2518711841;3329577474;PIRAPORA;MG;-17,3392;-44,934;BATATA;ATIVA;JUJU DO CAFÉ;189,02
2962719119;8339899714;SANTANA;BA;-12,9792;-44,0506;MAÇÃ;ATIVA;MARIAZINHA SOJINHA;423,25
6055298376;5406164032;LAGOA DOS TRÊS CANTOS;RS;-28,5676;-52,8618;MAÇÃ;ATIVA;MANÉ DO MILHO;146,03
3954003925;4205431262;CAMPO GRANDE;AL;-9,95542;-36,7926;SOJA;ATIVA;DONA LÚCIA DO TRIGO;46,53
9531052752;3055861608;CASSERENGUE;PB;-6,77954;-35,8179;MILHO;ATIVA;CHIQUINHA DO MILHO;123,99
7439903319;7326877438;TERESÓPOLIS;RJ;-22,4165;-42,9752;SOJA;ATIVA;ROSINHA DO ARROZ;474,7
2771412351;5640756364;SAPIRANGA;RS;-29,6349;-51,0064;MAÇÃ;ATIVA;JOÃOZINHO DO TRIGO;450,97
2397483336;6726434602;LIMEIRA;SP;-22,566;-47,397;SOJA;ATIVA;BETO DA CEBOLA;158,74
8606400026;4561474587;GUAIRAÇÁ;PR;-22,932;-52,6906;BATATA;ATIVA;JUJU DA BATATA;216,79
7438056866;1436200108;CACHOEIRAS DE MACACU;RJ;-22,4658;-42,6523;MILHO;ATIVA;LURDINHA DO TOMATE;177,59
3618561869;6855132782;RIACHINHO;MG;-16,2258;-45,9888;TRIGO;ATIVA;ROSINHA SOJINHA;196,38
2904918601;3457894986;PENDÊNCIAS;RN;-5,2564;-36,7095;MILHO;ATIVA;TONHÃO DA BATATA;205,89
7213464714;3263832133;PIATÃ;BA;-13,1465;-41,7702;BATATA;ATIVA;ROSINHA DO CAFÉ;177,35
4542015958;3849666050;BELA VISTA DE MINAS;MG;-19,8302;-43,0922;BATATA;ATIVA;ROSINHA DO CAFÉ;402,38
4459529822;8455600922;NHAMUNDÁ;AM;-2,20793;-56,7112;MILHO;ATIVA;JOÃOZINHO DO TRIGO;370,69
1623683461;9900723854;CARRANCAS;MG;-21,4898;-44,6446;MILHO;ATIVA;JOÃOZINHO DA SOJA;129,73
9298763305;9054763457;ESTREITO;MA;-6,56077;-47,4431;MILHO;ATIVA;TONHÃO DA CEBOLA;195,47
2217195319;9656770371;SÃO JOSÉ DO INHACORÁ;RS;-27,7251;-54,1275;MILHO;ATIVA;ZÉ SOJINHA;52,68
9525702834;9202830427;SAPUCAIA;RJ;-21,9949;-42,9142;TRIGO;ATIVA;MANÉ SOJINHA;7,13
2943006270;3257212689;PIRATININGA;SP;-22,4142;-49,1339;MAÇÃ;ATIVA;BETO DO MILHO;82,83
9476163889;4002198168;TAQUARIVAÍ;SP;-23,9211;-48,6948;BATATA;ATIVA;JOÃOZINHO DO MILHO;400,07
1127649136;6273394828;JAGUARAÇU;MG;-19,647;-42,7498;MAÇÃ;ATIVA;DONA LÚCIA DA SOJA;211,8
5256458860;3617941769;JUSSARA;GO;-15,8659;-50,8668;TRIGO;ATIVA;MARIAZINHA DA BATATA;294,83
8202203342;5321525727;MONSENHOR HIPÓLITO;PI;-6,99275;-41,026;SOJA;ATIVA;JUJU DO TOMATE;291,29
9211106603;9940553372;MESQUITA;MG;-19,224;-42,6079;BATATA;ATIVA;JUJU DO MILHO;359,82
6252727492;1558786929;ABAETETUBA;PA;-1,72183;-48,8788;SOJA;ATIVA;JUJU DA CEBOLA;322,02
9640360233;5408361137;TERRA ROXA;SP;-20,787;-48,3314;MAÇÃ;ATIVA;DONA LÚCIA DO TRIGO;477,91
9475447114;2266549927;TUNÁPOLIS;SC;-26,9681;-53,6417;TRIGO;ATIVA;ROSINHA DA CEBOLA;408,62
3062130662;8483051679;SÃO PEDRO DO PARANÁ;PR;-22,8239;-53,2241;BATATA;ATIVA;JOÃOZINHO DO MILHO;342,1
2224345835;3166991389;CAFELÂNDIA;PR;-24,6189;-53,3207;MILHO;ATIVA;JOÃOZINHO DA CEBOLA;199,26
1301850053;4945681896;CAMPOS DOS GOYTACAZES;RJ;-21,7622;-41,3181;SOJA;ATIVA;ROSINHA DO ARROZ;339,05
8356594874;3110613556;RIACHÃO DO DANTAS;SE;-11,0729;-37,731;MAÇÃ;ATIVA;LURDINHA SOJINHA;139,36
1968350281;6094271654;SANTA CLARA D'OESTE;SP;-20,09;-50,9491;MILHO;ATIVA;TONHÃO DO TRIGO;400,41
9845857157;7061341272;SANTA RITA DO TOCANTINS;TO;-10,8617;-48,9161;TRIGO;ATIVA;BETO DO CAFÉ;136,6
2542241588;2551485368;BOA ESPERANÇA DO IGUAÇU;PR;-25,6324;-53,2108;MAÇÃ;ATIVA;SEU PEDRO DO ALGODÃO;380,45
6972038567;4936340772;TEUTÔNIA;RS;-29,4482;-51,8044;TRIGO;ATIVA;LURDINHA DO MILHO;317,11
6372094455;7397520292;ESPERA FELIZ;MG;-20,6508;-41,9119;BATATA;ATIVA;JUJU DA CEBOLA;16,08
5209932736;2315850080;ERERÊ;CE;-6,02751;-38,3461;MAÇÃ;ATIVA;ZÉ DO ARROZ;139,53
9337876052;7222308298;SÃO JOSÉ DA VITÓRIA;BA;-15,0787;-39,3437;SOJA;ATIVA;BETO DO CAFÉ;121,67
6927404266;9121535635;ALMADINA;BA;-14,7089;-39,6415;MILHO;ATIVA;DONA LÚCIA SOJINHA;358,25
1899608379;2284191427;CABRÁLIA PAULISTA;SP;-22,4576;-49,3393;TRIGO;ATIVA;ZÉ DO TRIGO;9,36
2442887913;3796729747;PAULO FRONTIN;PR;-26,0466;-50,8304;MAÇÃ;ATIVA;MANÉ SOJINHA;415,3
1309049030;4940003515;TARAUACÁ;AC;-8,15697;-70,7722;SOJA;ATIVA;ZÉ DO TRIGO;378,14
8119953036;2734490076;CONSTANTINA;RS;-27,732;-52,9938;MILHO;ATIVA;LURDINHA DO TOMATE;257,81
6640929996;8259518678;BRAÇO DO NORTE;SC;-28,2681;-49,1701;MILHO;ATIVA;BETO DA SOJA;484,62
1681801073;8852402740;ALHANDRA;PB;-7,42977;-34,9057;SOJA;ATIVA;ROSINHA DA SOJA;244,46
5563096309;3762512098;MACEDÔNIA;SP;-20,1444;-50,1973;TRIGO;ATIVA;JUJU DO CAFÉ;241,25
1871670393;5483974863;CARRASCO BONITO;TO;-5,31415;-48,0314;TRIGO;ATIVA;DONA LÚCIA DA SOJA;406,38
6835417319;3860648905;GOIÁS;GO;-15,9333;-50,14;SOJA;ATIVA;BETO DO ARROZ;438,45
